learning_rate,finetune_learning_rate,dropout_rate1,dropout_rate2,width_shift,height_shift,shear,zoom,finetune_width_shift,finetune_height_shift,finetune_shear,finetune_zoom,num_conv_layers,num_dense_layers,num_maxpools,neurons_first_conv,neurons_remaining_conv,neurons_dense,rotation,finetune_rotation,horizontal_flip,finetune_horizontal_flip,epochs,finetune_epochs,num_fixed_layers,reinitialize_weights,neurons_bottleneck
0.002368181818181818,0.0043300000000000005,0.4636363636363636,0.14636363636363633,0.0709090909090909,0.45272727272727264,0.4009090909090909,0.10363636363636364,0.2218181818181818,0.22909090909090912,0.3627272727272726,0.15636363636363637,5.0,2.0,1.0,6.0,7.0,7.0,180.0,29.0,0.0,0.0,6.0,746.0,7.0,0.0,51.0
0.019606363636363634,0.0009100000000000001,0.005454545454545454,0.1209090909090909,0.09272727272727273,0.1909090909090909,0.3372727272727272,0.0709090909090909,0.34545454545454546,0.27999999999999997,0.1209090909090909,0.27272727272727276,3.0,2.0,2.0,4.0,4.0,6.0,29.0,331.0,0.0,1.0,6.0,550.0,4.0,0.0,127.0
0.027771818181818175,0.00937,0.5072727272727272,0.26090909090909087,0.43090909090909096,0.2018181818181818,0.04454545454545454,0.25636363636363635,0.21454545454545457,0.20727272727272725,0.6299999999999999,0.16363636363636364,3.0,2.0,0.0,4.0,5.0,9.0,206.0,43.0,0.0,0.0,9.0,861.0,3.0,1.0,44.0
0.005361956326327074,0.00865,0.27818181818181814,0.37590864028315685,0.5509090909090909,0.5816772918895496,0.4136363636363636,0.15245960336552783,0.20727272727272725,0.15088293693355972,0.43909090909090903,0.2501392027306595,2.0,3.0,2.0,3.0,6.0,8.0,5.0,244.0,1.0,0.0,3.0,991.0,8.0,1.0,45.0
0.026485028363804626,0.00794846306755437,0.2941938729967132,0.5077239446877377,0.5021440478502105,0.37487991851742786,0.4136363636363636,0.12545454545454543,0.2419963014520934,0.2524543230069051,0.44755171401647736,0.3315248158554963,2.0,3.0,2.0,5.0,6.0,8.0,146.0,357.0,1.0,1.0,5.0,988.0,6.0,1.0,71.0
0.012710757736846228,0.00865,0.3350296261210091,0.44766484899747466,0.4035815224043191,0.5290909090909091,0.6156850479908664,0.2808990251048532,0.2044391903503925,0.27738238094012024,0.5607122305408476,0.08996971348703814,2.0,3.0,1.0,3.0,6.0,8.0,8.0,357.0,1.0,1.0,5.0,926.0,3.0,1.0,119.0
0.003275454545454545,0.00865,0.27818181818181814,0.5663636363636363,0.5613911925745151,0.5582341152747627,0.4136363636363636,0.12545454545454543,0.34855841179003033,0.26545454545454544,0.43909090909090903,0.15637151146428102,2.0,2.0,2.0,3.0,5.0,8.0,79.0,357.0,1.0,0.0,4.0,926.0,6.0,1.0,14.0
0.003275454545454545,0.008681356621963999,0.27818181818181814,0.5663636363636363,0.5566214421765181,0.5582341152747627,0.27625907689788953,0.09008449622557443,0.35503796997466625,0.26545454545454544,0.43909090909090903,0.15637151146428102,2.0,2.0,2.0,4.0,5.0,7.0,65.0,357.0,0.0,1.0,4.0,732.0,6.0,0.0,14.0
0.003275454545454545,0.00865,0.31771245709542006,0.6215855221484552,0.5613911925745151,0.4931035343864136,0.4136363636363636,0.12545454545454543,0.34855841179003033,0.142105307707388,0.2672721242175381,0.21646430502198288,2.0,2.0,2.0,3.0,6.0,8.0,1.0,350.0,1.0,1.0,4.0,867.0,6.0,1.0,14.0
0.0023295808284372493,0.006599937983562442,0.27818181818181814,0.6066709435469566,0.5613911925745151,0.5582341152747627,0.4136363636363636,0.14522442600765142,0.3318823252419389,0.3465962056163904,0.43909090909090903,0.15637151146428102,2.0,2.0,2.0,3.0,5.0,8.0,213.0,221.0,0.0,0.0,4.0,926.0,7.0,0.0,14.0
