learning_rate,finetune_learning_rate,dropout_rate1,dropout_rate2,width_shift,height_shift,shear,zoom,finetune_width_shift,finetune_height_shift,finetune_shear,finetune_zoom,num_conv_layers,num_dense_layers,num_maxpools,neurons_first_conv,neurons_remaining_conv,neurons_dense,rotation,finetune_rotation,horizontal_flip,finetune_horizontal_flip,epochs,finetune_epochs,num_fixed_layers,reinitialize_weights
0.001440566037735849,0.005983962264150944,0.08490566037735849,0.3632075471698113,0.3452830188679245,0.23207547169811318,0.13867924528301884,0.10754716981132074,0.1018867924528302,0.2528301886792453,0.6405660377358491,0.3886792452830189,5.0,1.0,2.0,5.0,4.0,6.0,173.0,248.0,1.0,0.0,6.0,727.0,5.0,0.0
0.0003311320754716981,0.00224811320754717,0.4245283018867924,0.0990566037735849,0.48113207547169806,0.390566037735849,0.6933962264150944,0.390566037735849,0.20754716981132076,0.07169811320754717,0.4292452830188679,0.35094339622641507,5.0,2.0,1.0,5.0,6.0,5.0,289.0,10.0,1.0,1.0,3.0,512.0,10.0,1.0
0.0012556603773584906,0.002061320754716981,0.05094339622641509,0.12547169811320752,0.062264150943396226,0.1981132075471698,0.4424528301886792,0.14150943396226415,0.23773584905660378,0.16226415094339622,0.29716981132075465,0.07169811320754717,3.0,3.0,1.0,4.0,7.0,5.0,228.0,166.0,0.0,0.0,9.0,1229.0,3.0,0.0
0.003197169811320754,0.008785849056603772,0.3113207547169811,0.5084905660377358,0.2433962264150943,0.3113207547169811,0.21792452830188677,0.11886792452830187,0.3735849056603774,0.1018867924528302,0.6669811320754717,0.22264150943396227,2.0,1.0,2.0,6.0,7.0,8.0,180.0,343.0,1.0,1.0,6.0,1910.0,4.0,1.0
0.00495377358490566,0.007291509433962264,0.3339622641509434,0.3764150943396226,0.23207547169811318,0.20943396226415092,0.5349056603773584,0.1641509433962264,0.041509433962264156,0.041509433962264156,0.12547169811320752,0.08679245283018869,2.0,3.0,2.0,5.0,7.0,5.0,31.0,58.0,0.0,0.0,7.0,763.0,6.0,1.0
0.003566981132075471,0.003182075471698113,0.016981132075471698,0.40283018867924525,0.5264150943396225,0.17547169811320754,0.6669811320754717,0.09622641509433962,0.2528301886792453,0.05660377358490566,0.5745283018867924,0.1320754716981132,5.0,3.0,1.0,5.0,4.0,9.0,17.0,207.0,1.0,1.0,4.0,656.0,13.0,1.0
0.00042358490566037733,0.006357547169811321,0.22075471698113205,0.1650943396226415,0.5830188679245283,0.35660377358490564,0.19150943396226414,0.23207547169811318,0.38113207547169814,0.2981132075471698,0.5084905660377358,0.1471698113207547,3.0,1.0,1.0,6.0,5.0,6.0,309.0,214.0,1.0,0.0,7.0,1444.0,8.0,0.0
0.001070754716981132,0.0011273584905660378,0.062264150943396226,0.17830188679245282,0.1641509433962264,0.27735849056603773,0.07264150943396226,0.46981132075471693,0.06415094339622641,0.26037735849056604,0.1650943396226415,0.38113207547169814,5.0,1.0,1.0,6.0,6.0,9.0,71.0,37.0,0.0,0.0,8.0,297.0,9.0,0.0
0.003936792452830188,0.0076650943396226415,0.3,0.20471698113207545,0.3113207547169811,0.5943396226415094,0.01981132075471698,0.4245283018867924,0.033962264150943396,0.29056603773584905,0.17830188679245282,0.1018867924528302,4.0,2.0,0.0,5.0,5.0,9.0,194.0,221.0,1.0,1.0,9.0,1731.0,2.0,0.0
0.0023650943396226415,0.005423584905660378,0.5716981132075472,0.5745283018867924,0.4471698113207547,0.016981132075471698,0.17830188679245282,0.5150943396226414,0.35094339622641507,0.01886792452830189,0.33679245283018866,0.05660377358490566,5.0,2.0,1.0,5.0,6.0,6.0,268.0,187.0,0.0,1.0,8.0,1552.0,5.0,1.0
0.004861320754716981,0.00523679245283019,0.40188679245283015,0.6273584905660377,0.3,0.4132075471698113,0.3632075471698113,0.005660377358490566,0.16226415094339622,0.39622641509433965,0.6933962264150944,0.04905660377358491,3.0,2.0,0.0,3.0,6.0,8.0,112.0,173.0,0.0,1.0,4.0,405.0,8.0,1.0
0.0011632075471698113,0.006170754716981133,0.43584905660377354,0.6933962264150944,0.5150943396226414,0.02830188679245283,0.2443396226415094,0.2660377358490566,0.24528301886792453,0.10943396226415095,0.310377358490566,0.3735849056603774,3.0,1.0,2.0,5.0,5.0,10.0,214.0,132.0,1.0,0.0,9.0,1301.0,2.0,1.0
0.0007933962264150944,0.0024349056603773585,0.03962264150943396,0.33679245283018866,0.5716981132075472,0.560377358490566,0.3764150943396226,0.016981132075471698,0.13962264150943396,0.1320754716981132,0.0990566037735849,0.26037735849056604,2.0,2.0,2.0,6.0,5.0,5.0,153.0,98.0,1.0,0.0,6.0,333.0,11.0,0.0
0.00436610634320809,0.009719811320754718,0.07805900016532313,0.5970075050839474,0.22166529897504075,0.15747197935325355,0.5481132075471697,0.2134069139269681,0.09185571363208862,0.2120206191628398,0.2824724771916922,0.32393592518351066,2.0,0.0,1.0,3.0,4.0,8.0,303.0,2.0,1.0,0.0,5.0,151.0,11.0,0.0
0.004035451816674245,0.0059408535844792075,0.07805900016532313,0.5220000365511978,0.22166529897504075,0.14661710384485926,0.6475439590654234,0.2134069139269681,0.10700323037926135,0.20992397029261478,0.2824724771916922,0.32393592518351066,2.0,0.0,2.0,3.0,4.0,9.0,115.0,40.0,1.0,0.0,5.0,151.0,11.0,0.0
0.002748770490331178,0.006985222861826226,0.04298911310130963,0.5970075050839474,0.22166529897504075,0.14821066736129,0.5352910800186826,0.2134069139269681,0.003477919808729857,0.2120206191628398,0.21616469176842218,0.30176172052676187,4.0,0.0,2.0,3.0,4.0,7.0,339.0,134.0,1.0,1.0,5.0,151.0,13.0,1.0
0.003914369448426738,0.004533341005065767,0.20697246533270058,0.5970075050839474,0.2724901066607638,0.15747197935325355,0.3953980735656331,0.2262039534377619,0.09185571363208862,0.2120206191628398,0.30890295520451977,0.2841486539563354,2.0,0.0,1.0,3.0,7.0,8.0,335.0,2.0,1.0,0.0,5.0,674.0,11.0,1.0
0.00436610634320809,0.008462598551333654,0.049999428043306704,0.676592885027443,0.22166529897504075,0.26457478259911904,0.6475287150878486,0.1620416809230828,0.04966194851951119,0.3574909219623383,0.20420421636816277,0.37924500969394437,2.0,1.0,1.0,3.0,4.0,9.0,357.0,2.0,1.0,0.0,5.0,331.0,11.0,0.0
0.00436610634320809,0.009719811320754718,0.07805900016532313,0.5970075050839474,0.22166529897504075,0.15685103471382406,0.29240940645971014,0.15890980336315363,0.09185571363208862,0.3790866727291518,0.33747861975157856,0.32393592518351066,2.0,0.0,1.0,3.0,4.0,9.0,186.0,2.0,1.0,0.0,5.0,1521.0,11.0,0.0
0.002636787631139051,0.009719811320754718,0.16521868417832153,0.325486702287913,0.08015997023208779,0.291520850028515,0.29240940645971014,0.15890980336315363,0.09185571363208862,0.3790866727291518,0.33747861975157856,0.13845621030462207,2.0,0.0,1.0,5.0,4.0,9.0,12.0,2.0,1.0,0.0,5.0,1521.0,11.0,0.0
0.0014010732832838166,0.009719811320754718,0.10095677845757528,0.325486702287913,0.08015997023208779,0.386668714637072,0.29240940645971014,0.19109756404900036,0.09185571363208862,0.3790866727291518,0.12319450226271,0.08244028105361798,3.0,0.0,0.0,5.0,6.0,7.0,12.0,2.0,1.0,0.0,4.0,1994.0,12.0,0.0
0.0020236703676800812,0.008212263979634296,0.0632355808899286,0.2913917027170944,0.08015997023208779,0.3312736030982227,0.29240940645971014,0.15890980336315363,0.052171096638548145,0.36751961397108296,0.33747861975157856,0.13845621030462207,2.0,0.0,1.0,4.0,4.0,9.0,12.0,2.0,1.0,0.0,6.0,1776.0,11.0,0.0
0.0020281455346454914,0.009719811320754718,0.17780166947447798,0.20634064549998654,0.03889029927217771,0.301323133616893,0.2965062485581832,0.22344062105225948,0.014609223790479908,0.24206082086865816,0.33747861975157856,0.13845621030462207,2.0,0.0,2.0,4.0,4.0,9.0,12.0,2.0,1.0,0.0,3.0,1354.0,10.0,1.0
0.0018971089647887047,0.004372557653031295,0.17547755476115653,0.20634064549998654,0.03889029927217771,0.301323133616893,0.6503816161759548,0.22344062105225948,0.014609223790479908,0.24206082086865816,0.33747861975157856,0.13845621030462207,2.0,1.0,2.0,4.0,4.0,7.0,12.0,84.0,1.0,0.0,5.0,1587.0,12.0,1.0
0.0011105497536806142,0.005598531385680049,0.1916948269316644,0.20634064549998654,0.025514309305891325,0.301323133616893,0.2965062485581832,0.22344062105225948,0.014609223790479908,0.24206082086865816,0.32154685363591995,0.13845621030462207,3.0,0.0,2.0,5.0,4.0,7.0,12.0,2.0,1.0,1.0,3.0,1354.0,12.0,0.0
0.0011637737306104906,0.009719811320754718,0.17780166947447798,0.20634064549998654,0.03889029927217771,0.2663244768529288,0.46668636802609875,0.22344062105225948,0.014609223790479908,0.24206082086865816,0.33747861975157856,0.13845621030462207,2.0,0.0,1.0,4.0,4.0,8.0,12.0,2.0,1.0,0.0,3.0,1174.0,10.0,1.0
0.0004337546946090872,0.009719811320754718,0.17780166947447798,0.20634064549998654,0.006921100316996685,0.2663244768529288,0.46668636802609875,0.04909344959827097,0.014609223790479908,0.24206082086865816,0.33747861975157856,0.13845621030462207,2.0,0.0,1.0,3.0,4.0,8.0,163.0,21.0,0.0,0.0,3.0,814.0,10.0,1.0
0.0011637737306104906,0.009719811320754718,0.0794369699703279,0.09169857781347412,0.03889029927217771,0.2663244768529288,0.46668636802609875,0.22344062105225948,0.014609223790479908,0.32102088338139045,0.33747861975157856,0.13845621030462207,3.0,0.0,0.0,4.0,4.0,7.0,128.0,2.0,1.0,0.0,3.0,1416.0,9.0,1.0
0.0011637737306104906,0.006274160575541829,0.17780166947447798,0.19332684420008944,0.03889029927217771,0.4500887873390428,0.6536508713197755,0.4451027548168321,0.014609223790479908,0.3187450903620203,0.33747861975157856,0.13845621030462207,2.0,0.0,1.0,3.0,5.0,8.0,12.0,2.0,0.0,0.0,4.0,1169.0,10.0,1.0
0.0027976889845477276,0.009719811320754718,0.249154528573899,0.1912397136763244,0.03889029927217771,0.2663244768529288,0.46668636802609875,0.22344062105225948,0.003547904931005305,0.1551125713583347,0.599223314777598,0.13845621030462207,2.0,0.0,1.0,4.0,4.0,8.0,138.0,2.0,1.0,1.0,3.0,1872.0,10.0,1.0
0.0011637737306104906,0.009719811320754718,0.321438535093976,0.20634064549998654,0.03889029927217771,0.2663244768529288,0.46668636802609875,0.09906921766688713,0.0632208810796285,0.23361385667711332,0.33747861975157856,0.04394918140349284,3.0,0.0,1.0,4.0,4.0,6.0,12.0,2.0,0.0,0.0,3.0,243.0,10.0,0.0
0.0022790389278563917,0.009719811320754718,0.17780166947447798,0.20634064549998654,0.03889029927217771,0.2663244768529288,0.67231106982658,0.22344062105225948,0.014609223790479908,0.24206082086865816,0.33747861975157856,0.17572807396600218,2.0,0.0,2.0,4.0,4.0,7.0,81.0,2.0,1.0,0.0,4.0,1667.0,12.0,1.0
0.0011637737306104906,0.009719811320754718,0.11894006613290416,0.2985384071150595,0.03889029927217771,0.2663244768529288,0.46668636802609875,0.22344062105225948,0.014609223790479908,0.17835327657691216,0.3000528901741055,0.13845621030462207,2.0,0.0,1.0,4.0,5.0,7.0,93.0,2.0,1.0,0.0,3.0,724.0,10.0,0.0
0.00020688691005850575,0.00946023490664701,0.14286369081776645,0.20634064549998654,0.03889029927217771,0.2663244768529288,0.46668636802609875,0.1889504660399307,0.014609223790479908,0.24206082086865816,0.24912525162050214,0.13845621030462207,3.0,0.0,1.0,4.0,4.0,8.0,158.0,2.0,1.0,0.0,3.0,1079.0,10.0,1.0
0.0011637737306104906,0.009719811320754718,0.17780166947447798,0.20634064549998654,0.03889029927217771,0.2663244768529288,0.46668636802609875,0.16882026289877966,0.014609223790479908,0.24206082086865816,0.33747861975157856,0.13845621030462207,2.0,0.0,1.0,4.0,4.0,8.0,12.0,113.0,0.0,0.0,3.0,1465.0,10.0,1.0
0.0011637737306104906,0.007771973504195308,0.08921652572939859,0.20634064549998654,0.07546701607184741,0.2663244768529288,0.5472835414646394,0.22344062105225948,0.014609223790479908,0.24206082086865816,0.33747861975157856,0.19849303858742506,2.0,0.0,1.0,4.0,4.0,6.0,12.0,2.0,1.0,0.0,3.0,1285.0,10.0,1.0
0.0011637737306104906,0.009719811320754718,0.17780166947447798,0.20634064549998654,0.03889029927217771,0.2663244768529288,0.46668636802609875,0.1724868106940345,0.014609223790479908,0.24206082086865816,0.5697697150030063,0.13845621030462207,2.0,1.0,1.0,4.0,4.0,8.0,12.0,2.0,1.0,0.0,3.0,1469.0,9.0,1.0
0.0011637737306104906,0.009529483492622963,0.17780166947447798,0.20634064549998654,0.03889029927217771,0.306672248199104,0.46668636802609875,0.22344062105225948,0.014609223790479908,0.24206082086865816,0.39722122431319834,0.1795526945783352,2.0,0.0,1.0,4.0,4.0,8.0,12.0,2.0,1.0,0.0,3.0,899.0,12.0,1.0
0.00327765723861199,0.009719811320754718,0.17780166947447798,0.06185615956956786,0.03889029927217771,0.2663244768529288,0.46668636802609875,0.22344062105225948,0.015643547599232976,0.24206082086865816,0.3924171342106945,0.17631376808963872,2.0,0.0,2.0,4.0,4.0,8.0,42.0,177.0,1.0,0.0,3.0,812.0,10.0,1.0
0.0025471900381530462,0.009719811320754718,0.17780166947447798,0.20634064549998654,0.03889029927217771,0.4515163338760885,0.25932613670741955,0.22344062105225948,0.014609223790479908,0.24206082086865816,0.33747861975157856,0.18512703813897918,2.0,0.0,1.0,4.0,4.0,8.0,115.0,2.0,1.0,0.0,3.0,1174.0,10.0,1.0
0.0011637737306104906,0.004510099922627712,0.17780166947447798,0.32487470892113113,0.03889029927217771,0.2663244768529288,0.46668636802609875,0.22344062105225948,0.014609223790479908,0.24206082086865816,0.33747861975157856,0.30472508988118785,2.0,0.0,2.0,4.0,4.0,8.0,12.0,2.0,1.0,0.0,3.0,1174.0,8.0,0.0
