1,2,3,4,5,6,7,8,9,10
0.3330000042915344,0.3070000112056732,0.3856000006198883,0.4251999855041504,0.40380001068115234,0.4043999910354614,0.46779999136924744,0.44839999079704285,0.37779998779296875,0.31299999356269836
0.20000000298023224,0.20000000298023224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.569599986076355,0.5889999866485596,0.5180000066757202,0.5044000148773193,0.20000000298023224,0.26919999718666077,0.20000000298023224,0.3921999931335449,0.2888000011444092,0.6061999797821045
0.614799976348877,0.44839999079704285,0.5281999707221985,0.375,0.4837999939918518,0.5511999726295471,0.5153999924659729,0.43799999356269836,0.5830000042915344,0.4747999906539917
0.42080000042915344,0.5045999884605408,0.569599986076355,0.32659998536109924,0.5145999789237976,0.40880000591278076,0.5055999755859375,0.39419999718666077,0.31839999556541443,0.47620001435279846
0.20000000298023224,0.20000000298023224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6254000067710876,0.48100000619888306,0.5026000142097473,0.6226000189781189,0.6132000088691711,0.5052000284194946,0.5130000114440918,0.48399999737739563,0.4431999921798706,0.5666000247001648
0.44119998812675476,0.4805999994277954,0.5135999917984009,0.35100001096725464,0.5389999747276306,0.45419999957084656,0.0,0.3935999870300293,0.12960000336170197,0.0
0.20000000298023224,0.4828000068664551,0.20000000298023224,0.20000000298023224,0.5961999893188477,0.4185999929904938,0.33320000767707825,0.3862000107765198,0.39739999175071716,0.0
0.20000000298023224,0.329800009727478,0.4041999876499176,0.27059999108314514,0.4851999878883362,0.20000000298023224,0.4438000023365021,0.39800000190734863,0.3882000148296356,0.47380000352859497
0.5235999822616577,0.6654000282287598,0.5108000040054321,0.6552000045776367,0.5055999755859375,0.5511999726295471,0.34360000491142273,0.4068000018596649,0.5514000058174133,0.36160001158714294
0.6930000185966492,0.5180000066757202,0.576200008392334,0.5473999977111816,0.5497999787330627,0.5418000221252441,0.3946000039577484,0.517799973487854,0.32919999957084656,0.6908000111579895
0.20000000298023224,0.20000000298023224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7310000061988831,0.6093999743461609,0.6980000138282776,0.4848000109195709,0.5152000188827515,0.652400016784668,0.4023999869823456,0.42719998955726624,0.5526000261306763,0.598800003528595
0.20000000298023224,0.20000000298023224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5983999967575073,0.1712000072002411,0.31839999556541443,0.40220001339912415,0.444599986076355,0.5580000281333923,0.5667999982833862,0.6047999858856201,0.44200000166893005,0.5012000203132629
0.20000000298023224,0.20000000298023224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.487199991941452,0.5242000222206116,0.6773999929428101,0.5866000056266785,0.5515999794006348,0.5558000206947327,0.48019999265670776,0.4740000069141388,0.5157999992370605,0.647599995136261
0.5339999794960022,0.26739999651908875,0.3986000120639801,0.2919999957084656,0.3181999921798706,0.51419997215271,0.41339999437332153,0.44200000166893005,0.20000000298023224,0.20000000298023224
0.20000000298023224,0.20000000298023224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.20000000298023224,0.20000000298023224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.20000000298023224,0.20000000298023224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.20000000298023224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.31380000710487366,0.19419999420642853,0.337799996137619,0.1664000004529953,0.4918000102043152,0.46399998664855957,0.3425999879837036,0.09179999679327011,0.42879998683929443,0.3215999901294708
0.2896000146865845,0.36480000615119934,0.33239999413490295,0.3393999934196472,0.3019999861717224,0.3564000129699707,0.3874000012874603,0.6363999843597412,0.2614000141620636,0.32580000162124634
0.43299999833106995,0.0,0.24040000140666962,0.3736000061035156,0.38119998574256897,0.0,0.5059999823570251,0.4174000024795532,0.28619998693466187,0.4291999936103821
0.4171999990940094,0.6047999858856201,0.4352000057697296,0.3555999994277954,0.4869999885559082,0.4553999900817871,0.4521999955177307,0.6499999761581421,0.6032000184059143,0.47920000553131104
0.20000000298023224,0.4885999858379364,0.5108000040054321,0.20000000298023224,0.5199999809265137,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.2849999964237213,0.20000000298023224
0.2003999948501587,0.3224000036716461,0.3977999985218048,0.4487999975681305,0.3449999988079071,0.3400000035762787,0.35659998655319214,0.4300000071525574,0.29440000653266907,0.3885999917984009
0.6114000082015991,0.5464000105857849,0.6601999998092651,0.8180000185966492,0.772599995136261,0.5856000185012817,0.451200008392334,0.5667999982833862,0.5317999720573425,0.722599983215332
0.4521999955177307,0.5526000261306763,0.4235999882221222,0.5306000113487244,0.4002000093460083,0.29339998960494995,0.38119998574256897,0.4814000129699707,0.5551999807357788,0.5210000276565552
0.45339998602867126,0.47839999198913574,0.5153999924659729,0.5932000279426575,0.4812000095844269,0.6442000269889832,0.5576000213623047,0.4650000035762787,0.5491999983787537,0.45320001244544983
0.30660000443458557,0.4156000018119812,0.4593999981880188,0.3684000074863434,0.43380001187324524,0.28760001063346863,0.49160000681877136,0.41440001130104065,0.3424000144004822,0.2264000028371811
0.20000000298023224,0.48100000619888306,0.20000000298023224,0.20000000298023224,0.4320000112056732,0.415800005197525,0.33660000562667847,0.453000009059906,0.23960000276565552,0.40560001134872437
0.3402000069618225,0.4681999981403351,0.47040000557899475,0.3531999886035919,0.524399995803833,0.6507999897003174,0.5001999735832214,0.4180000126361847,0.5383999943733215,0.1762000024318695
0.5012000203132629,0.6155999898910522,0.45419999957084656,0.23680000007152557,0.42559999227523804,0.3637999892234802,0.25839999318122864,0.45680001378059387,0.46000000834465027,0.3781999945640564
0.7871999740600586,0.5350000262260437,0.45579999685287476,0.5375999808311462,0.490200012922287,0.5252000093460083,0.5842000246047974,0.5392000079154968,0.6176000237464905,0.680400013923645
0.38119998574256897,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.20000000298023224
0.37459999322891235,0.4115999937057495,0.5271999835968018,0.362199991941452,0.5388000011444092,0.28700000047683716,0.43320000171661377,0.6021999716758728,0.5861999988555908,0.47999998927116394
0.487199991941452,0.3903999924659729,0.28119999170303345,0.32199999690055847,0.20000000298023224,0.49079999327659607,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.4708000123500824
0.6104000210762024,0.5568000078201294,0.4690000116825104,0.37720000743865967,0.36559998989105225,0.47279998660087585,0.4374000132083893,0.5925999879837036,0.5630000233650208,0.5393999814987183
0.436599999666214,0.4745999872684479,0.4357999861240387,0.46459999680519104,0.5095999836921692,0.4392000138759613,0.3199999928474426,0.4860000014305115,0.6808000206947327,0.43860000371932983
0.4862000048160553,0.5138000249862671,0.3822000026702881,0.5758000016212463,0.5076000094413757,0.37299999594688416,0.5631999969482422,0.4812000095844269,0.37299999594688416,0.38440001010894775
0.365200012922287,0.5235999822616577,0.49239999055862427,0.5709999799728394,0.20000000298023224,0.6151999831199646,0.4844000041484833,0.29159998893737793,0.29019999504089355,0.5594000220298767
0.6075999736785889,0.3968000113964081,0.326200008392334,0.430400013923645,0.6151999831199646,0.4325999915599823,0.3336000144481659,0.4410000145435333,0.6136000156402588,0.3792000114917755
0.20000000298023224,0.35420000553131104,0.6096000075340271,0.4659999907016754,0.20000000298023224,0.3598000109195709,0.20000000298023224,0.4546000063419342,0.5830000042915344,0.39899998903274536
0.4196000099182129,0.43479999899864197,0.33379998803138733,0.4620000123977661,0.4745999872684479,0.3041999936103821,0.656000018119812,0.4009999930858612,0.22519999742507935,0.36039999127388
0.5861999988555908,0.5690000057220459,0.20000000298023224,0.7251999974250793,0.675599992275238,0.5062000155448914,0.5203999876976013,0.7098000049591064,0.20000000298023224,0.6955999732017517
0.20000000298023224,0.20000000298023224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.20000000298023224,0.20000000298023224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3165999948978424,0.20000000298023224,0.20000000298023224,0.4603999853134155,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.0,0.0,0.0
0.20000000298023224,0.20000000298023224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4625999927520752,0.30660000443458557,0.31060001254081726,0.42800000309944153,0.39259999990463257,0.4498000144958496,0.3723999857902527,0.4196000099182129,0.32659998536109924,0.5027999877929688
0.573199987411499,0.7333999872207642,0.51419997215271,0.5568000078201294,0.7462000250816345,0.6769999861717224,0.6502000093460083,0.8065999746322632,0.6110000014305115,0.6395999789237976
0.7519999742507935,0.6728000044822693,0.44760000705718994,0.6891999840736389,0.3959999978542328,0.7057999968528748,0.675599992275238,0.3458000123500824,0.6136000156402588,0.567799985408783
