1,2,3,4,5,6,7,8,9,10
0.3361999988555908,0.5389999747276306,0.20000000298023224,0.44440001249313354,0.48739999532699585,0.20000000298023224,0.6011999845504761,0.20000000298023224,0.20000000298023224,0.3287999927997589
0.20000000298023224,0.20000000298023224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.36160001158714294,0.25519999861717224,0.20000000298023224,0.20000000298023224,0.4146000146865845,0.30480000376701355,0.25,0.28839999437332153,0.07900000363588333,0.3077999949455261
0.20000000298023224,0.20000000298023224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4562000036239624,0.546999990940094,0.6690000295639038,0.5637999773025513,0.40860000252723694,0.7044000029563904,0.6335999965667725,0.6240000128746033,0.5943999886512756,0.6718000173568726
0.20000000298023224,0.20000000298023224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.20000000298023224,0.20000000298023224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5335999727249146,0.3856000006198883,0.31859999895095825,0.4357999861240387,0.6173999905586243,0.7229999899864197,0.578000009059906,0.49079999327659607,0.524399995803833,0.4724000096321106
0.48080000281333923,0.33899998664855957,0.20000000298023224,0.48260000348091125,0.38519999384880066,0.522599995136261,0.2619999945163727,0.33059999346733093,0.41200000047683716,0.38940000534057617
0.20000000298023224,0.20000000298023224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.20000000298023224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.17880000174045563,0.40540000796318054,0.2370000034570694,0.20000000298023224,0.20000000298023224,0.20520000159740448,0.20000000298023224,0.20000000298023224,0.43059998750686646,0.2856000065803528
0.3452000021934509,0.5303999781608582,0.20000000298023224,0.6254000067710876,0.5167999863624573,0.5985999703407288,0.39160001277923584,0.4593999981880188,0.519599974155426,0.40720000863075256
0.20000000298023224,0.20000000298023224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4846000075340271,0.42320001125335693,0.36419999599456787,0.48539999127388,0.20000000298023224,0.387800008058548,0.46320000290870667,0.5271999835968018,0.39399999380111694,0.49399998784065247
0.5407999753952026,0.4043999910354614,0.5613999962806702,0.3578000068664551,0.3352000117301941,0.46700000762939453,0.23119999468326569,0.475600004196167,0.5586000084877014,0.5113999843597412
