learning_rate,dropout_rate1,dropout_rate2,width_shift,height_shift,shear,zoom,num_conv_layers,num_dense_layers,num_maxpools,neurons_first_conv,neurons_remaining_conv,neurons_dense,rotation,horizontal_flip,epochs
0.00011182989079859301,0.3227000980841185,0.562121212121212,0.3991078914065531,0.0818181818181818,0.35,0.35385018027077525,2.0,2.0,2.0,5.0,4.0,8.0,357.0,0.0,2240.0
0.00024821567355206794,0.4240770453926413,0.33063798430272673,0.19090909090909094,0.02590655012991836,0.35,0.2818181818181818,2.0,2.0,1.0,6.0,6.0,8.0,359.0,0.0,1314.0
0.00025236239001619675,0.24209107602795515,0.4109420954784928,0.19090909090909094,0.19827878515554648,0.35,0.2148936659808744,2.0,2.0,0.0,6.0,7.0,8.0,301.0,1.0,1939.0
0.0008920681650883195,0.24209107602795515,0.4109420954784928,0.3282909012683609,0.19827878515554648,0.35,0.2724963160585441,2.0,3.0,0.0,5.0,7.0,8.0,209.0,0.0,1752.0
0.00025236239001619675,0.20118042677902925,0.4109420954784928,0.19090909090909094,0.19827878515554648,0.35,0.38699887742810435,2.0,1.0,0.0,4.0,6.0,10.0,347.0,1.0,2148.0
0.002312461521989457,0.24209107602795515,0.4210805167054332,0.32006545749618764,0.3330778904762509,0.45925164107745725,0.2148936659808744,3.0,2.0,0.0,6.0,5.0,8.0,188.0,1.0,799.0
0.00025236239001619675,0.22724320151722835,0.4109420954784928,0.27895788845382624,0.19827878515554648,0.35,0.20109830749941016,2.0,2.0,0.0,6.0,6.0,7.0,204.0,1.0,2196.0
0.00033734164467615275,0.24209107602795515,0.4109420954784928,0.18635247569588323,0.19827878515554648,0.35,0.2148936659808744,2.0,2.0,0.0,6.0,7.0,7.0,334.0,0.0,315.0
0.0009056140747796368,0.33570776809417774,0.4109420954784928,0.263918456417236,0.19827878515554648,0.35,0.2148936659808744,2.0,3.0,0.0,4.0,6.0,8.0,301.0,1.0,2228.0
0.00040232374247142896,0.26124243775226086,0.4109420954784928,0.19090909090909094,0.25153400727534814,0.35,0.2148936659808744,3.0,2.0,0.0,6.0,7.0,7.0,352.0,1.0,1659.0
0.00033009630202471176,0.21836866556775975,0.5489238704092726,0.19090909090909094,0.19827878515554648,0.35,0.527281560136502,2.0,3.0,0.0,6.0,7.0,8.0,186.0,1.0,2328.0
0.00025236239001619675,0.14117760917057343,0.4109420954784928,0.19090909090909094,0.19827878515554648,0.35,0.2148936659808744,2.0,2.0,0.0,6.0,7.0,8.0,352.0,0.0,1939.0
0.00025236239001619675,0.2826857215213511,0.24744264897598578,0.19090909090909094,0.19827878515554648,0.15651617674102297,0.14641806161233922,2.0,2.0,0.0,6.0,7.0,10.0,250.0,1.0,1939.0
0.00025236239001619675,0.2017921409034344,0.4359357648184836,0.19090909090909094,0.05519444799425166,0.35,0.31723539757530583,2.0,3.0,0.0,4.0,7.0,8.0,231.0,1.0,1017.0
0.00025236239001619675,0.14460280940810633,0.4109420954784928,0.19090909090909094,0.1696379838332231,0.35,0.2148936659808744,2.0,2.0,0.0,6.0,6.0,8.0,301.0,1.0,729.0
0.00025236239001619675,0.09065980481540284,0.4109420954784928,0.19090909090909094,0.19827878515554648,0.42901746966809173,0.2148936659808744,2.0,3.0,0.0,6.0,7.0,8.0,301.0,1.0,2297.0
0.00011340630872035519,0.24209107602795515,0.4109420954784928,0.19090909090909094,0.19827878515554648,0.35,0.5130872487495246,2.0,2.0,0.0,6.0,7.0,8.0,301.0,0.0,1939.0
0.00025236239001619675,0.24209107602795515,0.4109420954784928,0.11516780701884888,0.19827878515554648,0.35,0.2148936659808744,3.0,2.0,0.0,6.0,7.0,9.0,139.0,1.0,1475.0
0.00025236239001619675,0.29020687655519084,0.3567704366321476,0.11516780701884888,0.19827878515554648,0.32108495651151336,0.08765083362447754,3.0,2.0,0.0,6.0,7.0,9.0,56.0,1.0,1276.0
0.0017116900084629585,0.384337729906957,0.3567704366321476,0.11516780701884888,0.19827878515554648,0.32108495651151336,0.08765083362447754,2.0,3.0,0.0,6.0,5.0,9.0,145.0,1.0,1276.0
0.00025236239001619675,0.29020687655519084,0.3567704366321476,0.09116697744214938,0.2090566218430061,0.32108495651151336,0.08765083362447754,5.0,2.0,2.0,6.0,7.0,9.0,56.0,1.0,1085.0
0.0008411319523664503,0.29020687655519084,0.24931908331118952,0.09116697744214938,0.2090566218430061,0.32108495651151336,0.08765083362447754,4.0,1.0,2.0,6.0,7.0,9.0,13.0,1.0,348.0
0.00025236239001619675,0.29020687655519084,0.3567704366321476,0.16971493860434245,0.2090566218430061,0.32108495651151336,0.08765083362447754,5.0,2.0,2.0,6.0,7.0,10.0,23.0,1.0,133.0
0.0008312486574352864,0.29020687655519084,0.3567704366321476,0.16971493860434245,0.06482767398162459,0.32108495651151336,0.0431241820575046,5.0,1.0,2.0,6.0,6.0,10.0,23.0,1.0,1219.0
0.0007737751310586192,0.29020687655519084,0.3567704366321476,0.16971493860434245,0.2090566218430061,0.32108495651151336,0.08765083362447754,3.0,1.0,2.0,6.0,7.0,10.0,98.0,1.0,990.0
0.00025236239001619675,0.29020687655519084,0.3567704366321476,0.16971493860434245,0.2090566218430061,0.32108495651151336,0.030540225556999367,5.0,2.0,2.0,6.0,7.0,10.0,23.0,1.0,539.0
0.00025236239001619675,0.2532097405059507,0.0027585953013569697,0.16971493860434245,0.2090566218430061,0.32108495651151336,0.08765083362447754,5.0,2.0,2.0,6.0,7.0,8.0,23.0,1.0,50.0
0.0016012551587859629,0.34579540034487105,0.3567704366321476,0.16971493860434245,0.2090566218430061,0.32108495651151336,0.08765083362447754,4.0,2.0,2.0,6.0,6.0,10.0,67.0,1.0,1760.0
0.0005555632129813652,0.42983973987800406,0.3567704366321476,0.16971493860434245,0.2090566218430061,0.4980434897026359,0.08765083362447754,5.0,3.0,1.0,6.0,7.0,9.0,104.0,1.0,1076.0
0.0026905811869922846,0.26672819144550397,0.42610214537814617,0.1873958615830976,0.28660354650319236,0.32108495651151336,0.08765083362447754,5.0,1.0,2.0,5.0,7.0,10.0,151.0,1.0,600.0
0.00015378064477535592,0.40952416327664476,0.2808293336032521,0.16971493860434245,0.2090566218430061,0.32108495651151336,0.08765083362447754,4.0,2.0,1.0,6.0,7.0,10.0,23.0,1.0,240.0
0.00015378064477535592,0.28791535461466816,0.06553151864500895,0.018185324337512437,0.2090566218430061,0.6139810957551188,0.03733290701316548,2.0,2.0,1.0,6.0,7.0,10.0,23.0,1.0,181.0
0.00015378064477535592,0.40952416327664476,0.2808293336032521,0.16971493860434245,0.2090566218430061,0.32108495651151336,0.0142075397471636,2.0,2.0,1.0,6.0,7.0,9.0,23.0,1.0,1093.0
0.0014301219428871476,0.28274135719372967,0.2808293336032521,0.16971493860434245,0.2090566218430061,0.32108495651151336,0.08765083362447754,4.0,2.0,1.0,6.0,6.0,10.0,23.0,1.0,854.0
0.001908021958563563,0.40952416327664476,0.2808293336032521,0.16971493860434245,0.2090566218430061,0.32108495651151336,0.08765083362447754,5.0,2.0,1.0,6.0,7.0,10.0,2.0,1.0,441.0
0.00015378064477535592,0.40952416327664476,0.2808293336032521,0.16971493860434245,0.04148302614932706,0.32108495651151336,0.10929383115376681,4.0,1.0,1.0,6.0,7.0,10.0,3.0,1.0,240.0
0.00015378064477535592,0.40952416327664476,0.11060908862122637,0.3649087085351768,0.2090566218430061,0.32108495651151336,0.010860178048330296,4.0,2.0,2.0,6.0,7.0,10.0,23.0,1.0,240.0
0.00015378064477535592,0.40952416327664476,0.2808293336032521,0.06793650859839727,0.2090566218430061,0.32108495651151336,0.08765083362447754,5.0,2.0,1.0,6.0,6.0,10.0,103.0,1.0,407.0
0.00015378064477535592,0.40952416327664476,0.2808293336032521,0.01701438811417147,0.2090566218430061,0.32108495651151336,0.08765083362447754,4.0,2.0,1.0,6.0,7.0,10.0,145.0,1.0,288.0
0.00015378064477535592,0.40952416327664476,0.2808293336032521,0.16971493860434245,0.2090566218430061,0.32108495651151336,0.08765083362447754,4.0,2.0,0.0,6.0,7.0,10.0,33.0,1.0,306.0
0.00015378064477535592,0.40952416327664476,0.6114347771228629,0.16971493860434245,0.2090566218430061,0.32108495651151336,0.0479307380444284,4.0,2.0,0.0,6.0,7.0,10.0,23.0,1.0,240.0
0.00015378064477535592,0.40952416327664476,0.2808293336032521,0.16971493860434245,0.2090566218430061,0.32108495651151336,0.05678285678896698,4.0,2.0,1.0,6.0,7.0,10.0,23.0,1.0,635.0
0.00015378064477535592,0.40952416327664476,0.2808293336032521,0.1696549195674169,0.2090566218430061,0.22308651576812538,0.08765083362447754,2.0,2.0,0.0,6.0,7.0,10.0,23.0,1.0,1854.0
0.0002957945818371264,0.40952416327664476,0.2808293336032521,0.0539034194288657,0.2433073672444619,0.32108495651151336,0.18862131369760787,4.0,2.0,1.0,3.0,6.0,9.0,23.0,1.0,240.0
0.00015378064477535592,0.40952416327664476,0.2808293336032521,0.0444552998503511,0.2090566218430061,0.32108495651151336,0.08765083362447754,4.0,2.0,0.0,6.0,5.0,10.0,23.0,1.0,240.0
0.00015378064477535592,0.40952416327664476,0.1380827014711455,0.16971493860434245,0.3436492092289141,0.32108495651151336,0.08765083362447754,4.0,2.0,1.0,6.0,7.0,10.0,150.0,1.0,887.0
0.00015378064477535592,0.40952416327664476,0.2808293336032521,0.16971493860434245,0.2090566218430061,0.32108495651151336,0.12877297521391556,4.0,2.0,1.0,6.0,7.0,10.0,23.0,1.0,1350.0
0.00015378064477535592,0.40952416327664476,0.2808293336032521,0.09229287820837498,0.2090566218430061,0.32108495651151336,0.08765083362447754,4.0,2.0,1.0,6.0,7.0,10.0,23.0,1.0,590.0
0.00015378064477535592,0.40952416327664476,0.2808293336032521,0.0838059564241802,0.3641183501335568,0.28379301532850415,0.08765083362447754,3.0,2.0,1.0,6.0,7.0,10.0,24.0,1.0,240.0
0.00015378064477535592,0.40952416327664476,0.2808293336032521,0.191306399257298,0.2090566218430061,0.32108495651151336,0.08765083362447754,4.0,1.0,1.0,6.0,7.0,10.0,96.0,1.0,93.0
0.00015378064477535592,0.40952416327664476,0.2808293336032521,0.16971493860434245,0.2090566218430061,0.32108495651151336,0.08765083362447754,4.0,2.0,1.0,6.0,7.0,10.0,7.0,1.0,711.0
0.0004700289881980331,0.40952416327664476,0.2808293336032521,0.08023916000052343,0.2090566218430061,0.32108495651151336,0.08765083362447754,4.0,2.0,1.0,6.0,7.0,10.0,23.0,1.0,995.0
0.00015378064477535592,0.41413241658069605,0.14348276072706334,0.16971493860434245,0.2090566218430061,0.32108495651151336,0.08765083362447754,4.0,2.0,0.0,6.0,7.0,8.0,23.0,1.0,240.0
0.00015378064477535592,0.40952416327664476,0.2808293336032521,0.16971493860434245,0.2090566218430061,0.32108495651151336,0.2101030875950397,5.0,2.0,0.0,6.0,7.0,10.0,94.0,1.0,240.0
0.00015378064477535592,0.40952416327664476,0.3129507397164957,0.16971493860434245,0.2090566218430061,0.24383181918419228,0.08765083362447754,4.0,2.0,1.0,6.0,7.0,10.0,77.0,1.0,357.0
0.00015378064477535592,0.40952416327664476,0.2808293336032521,0.16971493860434245,0.2007856480496721,0.32108495651151336,0.08765083362447754,5.0,2.0,1.0,6.0,7.0,10.0,23.0,1.0,274.0
0.00015378064477535592,0.30929408824302024,0.2808293336032521,0.16971493860434245,0.2090566218430061,0.32108495651151336,0.06284665802902473,5.0,2.0,1.0,6.0,7.0,10.0,23.0,1.0,240.0
0.00015378064477535592,0.40952416327664476,0.26132428825359943,0.25036990895345496,0.21770916869090787,0.32108495651151336,0.08765083362447754,4.0,3.0,1.0,6.0,7.0,9.0,90.0,1.0,648.0
0.00015378064477535592,0.3883066261565493,0.2808293336032521,0.16971493860434245,0.2090566218430061,0.32108495651151336,0.08492187865572384,4.0,2.0,1.0,6.0,7.0,10.0,115.0,1.0,501.0
0.00015378064477535592,0.48520659092612894,0.2808293336032521,0.16971493860434245,0.027468526333799814,0.35255653608366216,0.08765083362447754,4.0,1.0,1.0,6.0,7.0,10.0,61.0,1.0,240.0
0.00015378064477535592,0.40952416327664476,0.2808293336032521,0.16971493860434245,0.10007697408282488,0.32108495651151336,0.16719420904166957,4.0,2.0,1.0,6.0,7.0,10.0,23.0,1.0,132.0
0.00016390981341834581,0.40952416327664476,0.2808293336032521,0.16971493860434245,0.22482384624811624,0.32108495651151336,0.08765083362447754,4.0,2.0,1.0,6.0,7.0,10.0,23.0,1.0,784.0
0.00015378064477535592,0.40952416327664476,0.2808293336032521,0.16971493860434245,0.18653253049715635,0.32108495651151336,0.08765083362447754,4.0,2.0,1.0,6.0,7.0,9.0,121.0,1.0,149.0
0.00015378064477535592,0.4286368076251398,0.2808293336032521,0.16971493860434245,0.2090566218430061,0.32108495651151336,0.08765083362447754,4.0,2.0,2.0,6.0,7.0,8.0,23.0,1.0,240.0
0.00015378064477535592,0.40952416327664476,0.2814759643560344,0.16971493860434245,0.2342017184372514,0.3681449686574141,0.10934906890582341,4.0,2.0,1.0,6.0,7.0,10.0,40.0,1.0,558.0
0.00015378064477535592,0.40952416327664476,0.2808293336032521,0.12453170836632801,0.2090566218430061,0.32108495651151336,0.057189021745058986,4.0,2.0,1.0,6.0,7.0,10.0,23.0,1.0,485.0
0.00015378064477535592,0.4783634920298562,0.2808293336032521,0.16971493860434245,0.2090566218430061,0.35210822992475027,0.08765083362447754,4.0,2.0,1.0,6.0,7.0,10.0,23.0,1.0,392.0
0.00015378064477535592,0.40952416327664476,0.2808293336032521,0.16971493860434245,0.2090566218430061,0.32108495651151336,0.08765083362447754,4.0,2.0,1.0,6.0,7.0,10.0,51.0,1.0,492.0
0.00015378064477535592,0.4458479311974621,0.2808293336032521,0.16971493860434245,0.2090566218430061,0.32108495651151336,0.08765083362447754,5.0,2.0,1.0,6.0,7.0,10.0,23.0,1.0,144.0
0.00015378064477535592,0.40952416327664476,0.2808293336032521,0.16971493860434245,0.2090566218430061,0.32108495651151336,0.08765083362447754,4.0,2.0,1.0,6.0,7.0,10.0,23.0,1.0,91.0
0.00015378064477535592,0.40952416327664476,0.27690210044742325,0.2060988320220377,0.2090566218430061,0.32108495651151336,0.08765083362447754,4.0,2.0,1.0,6.0,7.0,10.0,45.0,1.0,432.0
0.00015378064477535592,0.40952416327664476,0.2808293336032521,0.16971493860434245,0.19441912160776953,0.32108495651151336,0.08765083362447754,4.0,2.0,1.0,6.0,7.0,10.0,50.0,1.0,390.0
0.00015378064477535592,0.40952416327664476,0.30799481508521137,0.16971493860434245,0.2090566218430061,0.40662387023057667,0.08765083362447754,4.0,2.0,1.0,6.0,7.0,10.0,23.0,1.0,539.0
0.00015378064477535592,0.40952416327664476,0.2808293336032521,0.16971493860434245,0.2090566218430061,0.32108495651151336,0.15981152105564847,4.0,1.0,1.0,6.0,7.0,10.0,10.0,1.0,209.0
0.00015378064477535592,0.40952416327664476,0.2808293336032521,0.16971493860434245,0.2090566218430061,0.32108495651151336,0.07427269040039815,4.0,2.0,1.0,4.0,7.0,10.0,55.0,1.0,77.0
0.00015378064477535592,0.4432690943191706,0.2808293336032521,0.16971493860434245,0.2090566218430061,0.32108495651151336,0.08765083362447754,4.0,3.0,2.0,6.0,7.0,10.0,23.0,1.0,217.0
0.00015378064477535592,0.40952416327664476,0.2808293336032521,0.16971493860434245,0.2090566218430061,0.32108495651151336,0.08765083362447754,4.0,0.0,2.0,6.0,7.0,10.0,23.0,1.0,240.0
0.00010505417747386483,0.40952416327664476,0.2554063827083889,0.16971493860434245,0.2090566218430061,0.32108495651151336,0.08765083362447754,4.0,2.0,1.0,6.0,7.0,10.0,44.0,1.0,679.0
0.00015378064477535592,0.40952416327664476,0.2808293336032521,0.16971493860434245,0.15628710908591772,0.32108495651151336,0.08765083362447754,4.0,2.0,1.0,6.0,7.0,10.0,49.0,1.0,279.0
0.00015378064477535592,0.40952416327664476,0.2808293336032521,0.14584213005061075,0.2090566218430061,0.32108495651151336,0.08765083362447754,4.0,2.0,1.0,6.0,7.0,10.0,23.0,1.0,257.0
0.00015378064477535592,0.40952416327664476,0.2808293336032521,0.16971493860434245,0.2090566218430061,0.32108495651151336,0.08765083362447754,4.0,3.0,2.0,6.0,7.0,10.0,23.0,1.0,240.0
0.00015378064477535592,0.40952416327664476,0.2808293336032521,0.16971493860434245,0.2090566218430061,0.32108495651151336,0.08765083362447754,4.0,3.0,1.0,6.0,6.0,10.0,36.0,1.0,164.0
0.00015378064477535592,0.40952416327664476,0.2808293336032521,0.16971493860434245,0.2090566218430061,0.32108495651151336,0.08765083362447754,5.0,2.0,1.0,6.0,7.0,9.0,23.0,1.0,199.0
0.00015378064477535592,0.40952416327664476,0.2808293336032521,0.16971493860434245,0.22716911918583513,0.32108495651151336,0.08765083362447754,4.0,2.0,1.0,6.0,7.0,10.0,36.0,1.0,324.0
0.00015378064477535592,0.40952416327664476,0.2808293336032521,0.16971493860434245,0.2371790848419587,0.32108495651151336,0.10512039443430611,5.0,2.0,1.0,6.0,7.0,10.0,23.0,1.0,240.0
0.00015378064477535592,0.40952416327664476,0.2808293336032521,0.16971493860434245,0.2090566218430061,0.32108495651151336,0.08765083362447754,4.0,2.0,1.0,6.0,7.0,10.0,23.0,1.0,417.0
0.00015378064477535592,0.40952416327664476,0.2808293336032521,0.1754109791466674,0.2216388578301416,0.32108495651151336,0.08765083362447754,4.0,2.0,1.0,6.0,7.0,10.0,11.0,1.0,295.0
0.00015378064477535592,0.40952416327664476,0.2808293336032521,0.16971493860434245,0.2090566218430061,0.3478275037966345,0.08765083362447754,4.0,2.0,1.0,6.0,7.0,10.0,23.0,1.0,158.0
0.00020400366378035915,0.40952416327664476,0.2808293336032521,0.16971493860434245,0.2090566218430061,0.32108495651151336,0.08765083362447754,2.0,2.0,1.0,6.0,7.0,10.0,23.0,1.0,240.0
0.00015378064477535592,0.40952416327664476,0.2808293336032521,0.16971493860434245,0.2090566218430061,0.32108495651151336,0.08765083362447754,4.0,2.0,1.0,6.0,7.0,10.0,23.0,1.0,369.0
0.00015378064477535592,0.40952416327664476,0.2808293336032521,0.16971493860434245,0.2090566218430061,0.32108495651151336,0.08765083362447754,4.0,2.0,1.0,6.0,7.0,9.0,23.0,1.0,437.0
0.00015378064477535592,0.40952416327664476,0.2808293336032521,0.16971493860434245,0.2090566218430061,0.32108495651151336,0.10150272125530485,2.0,2.0,1.0,4.0,7.0,9.0,23.0,1.0,437.0
0.00015378064477535592,0.40952416327664476,0.2808293336032521,0.16971493860434245,0.2090566218430061,0.32108495651151336,0.08765083362447754,4.0,2.0,1.0,6.0,7.0,6.0,27.0,1.0,437.0
0.00015378064477535592,0.40952416327664476,0.2808293336032521,0.16971493860434245,0.2090566218430061,0.3094749085211711,0.08765083362447754,4.0,2.0,1.0,6.0,7.0,9.0,23.0,1.0,513.0
0.00015378064477535592,0.40952416327664476,0.2808293336032521,0.17122837379831796,0.2090566218430061,0.32108495651151336,0.08765083362447754,4.0,2.0,1.0,6.0,7.0,9.0,32.0,1.0,464.0
0.00015378064477535592,0.40952416327664476,0.2808293336032521,0.16971493860434245,0.2090566218430061,0.32108495651151336,0.08765083362447754,5.0,0.0,1.0,6.0,7.0,9.0,23.0,0.0,437.0
0.00015378064477535592,0.40952416327664476,0.2933086855643955,0.16971493860434245,0.2090566218430061,0.32108495651151336,0.08765083362447754,4.0,2.0,1.0,6.0,7.0,9.0,23.0,1.0,735.0
0.00015378064477535592,0.40952416327664476,0.2808293336032521,0.16971493860434245,0.2090566218430061,0.32108495651151336,0.08765083362447754,4.0,2.0,1.0,6.0,7.0,9.0,23.0,1.0,669.0
0.00015378064477535592,0.40952416327664476,0.2808293336032521,0.16971493860434245,0.2090566218430061,0.32108495651151336,0.08765083362447754,4.0,2.0,1.0,6.0,7.0,9.0,23.0,1.0,559.0
