learning_rate,dropout_rate1,dropout_rate2,width_shift,height_shift,shear,zoom,num_conv_layers,num_dense_layers,num_maxpools,neurons_first_conv,neurons_remaining_conv,neurons_dense,rotation,horizontal_flip,epochs
0.00262929942146837,0.3123015563283385,0.6236983531812098,0.06846732515796777,0.13055579903658082,0.4756356031299109,0.03218263878772007,2.0,2.0,2.0,3.0,5.0,5.0,38.0,0.0,1873.0
0.0018638566551521076,0.3696441295363709,0.5126836949569652,0.06846732515796777,0.13055579903658082,0.41449140264887413,0.1560235703799001,2.0,2.0,2.0,3.0,5.0,6.0,5.0,0.0,2073.0
0.0018638566551521076,0.3696441295363709,0.5200333536138576,0.14163118151220838,0.13055579903658082,0.41449140264887413,0.03218263878772007,3.0,2.0,1.0,3.0,4.0,6.0,98.0,0.0,1343.0
0.0018638566551521076,0.3696441295363709,0.5200333536138576,0.1375133919735057,0.13055579903658082,0.41449140264887413,0.03218263878772007,2.0,1.0,2.0,3.0,5.0,6.0,5.0,0.0,1236.0
0.0023386604043587095,0.4203728448325251,0.5200333536138576,0.06846732515796777,0.13055579903658082,0.4229463700550417,0.0018523084135505172,2.0,2.0,2.0,3.0,5.0,6.0,5.0,0.0,1365.0
0.0018638566551521076,0.42218384248636337,0.5200333536138576,0.06846732515796777,0.13055579903658082,0.41449140264887413,0.010259085749702135,2.0,0.0,2.0,3.0,5.0,6.0,2.0,0.0,1302.0
0.0018638566551521076,0.3696441295363709,0.5355073398624183,0.06846732515796777,0.13055579903658082,0.41449140264887413,0.03218263878772007,2.0,2.0,2.0,3.0,5.0,6.0,27.0,0.0,1470.0
0.0021322782664129603,0.3696441295363709,0.5200333536138576,0.06846732515796777,0.13055579903658082,0.41449140264887413,0.03678410814542722,2.0,3.0,2.0,3.0,5.0,7.0,50.0,0.0,1302.0
0.0018638566551521076,0.3696441295363709,0.4623750665902778,0.06846732515796777,0.13055579903658082,0.41449140264887413,0.03875159999608927,2.0,2.0,0.0,3.0,5.0,6.0,5.0,0.0,899.0
0.0018638566551521076,0.3695685977004194,0.5200333536138576,0.06846732515796777,0.13055579903658082,0.41449140264887413,0.03218263878772007,2.0,2.0,2.0,3.0,5.0,6.0,5.0,0.0,893.0
0.0018638566551521076,0.3801923063014474,0.5200333536138576,0.06846732515796777,0.13055579903658082,0.41449140264887413,0.06051131748150056,2.0,2.0,2.0,3.0,5.0,6.0,54.0,0.0,1395.0
0.0018629486256733902,0.3696441295363709,0.5200333536138576,0.06846732515796777,0.13055579903658082,0.4160733190801759,0.03218263878772007,2.0,2.0,2.0,3.0,5.0,6.0,5.0,0.0,1839.0
0.0018638566551521076,0.3696441295363709,0.5092774596598224,0.07984446746386335,0.13055579903658082,0.41449140264887413,0.03218263878772007,2.0,3.0,1.0,3.0,5.0,6.0,5.0,0.0,1278.0
0.0018638566551521076,0.3696441295363709,0.5200333536138576,0.06846732515796777,0.13055579903658082,0.41449140264887413,0.03524032133615871,2.0,3.0,0.0,3.0,6.0,6.0,5.0,0.0,1302.0
0.0018638566551521076,0.3696441295363709,0.5200333536138576,0.06846732515796777,0.13055579903658082,0.41449140264887413,0.03218263878772007,2.0,2.0,2.0,3.0,5.0,6.0,60.0,0.0,1175.0
0.002082098566213692,0.3696441295363709,0.5200333536138576,0.06846732515796777,0.13055579903658082,0.41449140264887413,0.03218263878772007,2.0,2.0,2.0,3.0,5.0,6.0,5.0,0.0,1757.0
0.001940719817612373,0.3524270077120347,0.5200333536138576,0.06846732515796777,0.08702275766031828,0.41449140264887413,0.03218263878772007,2.0,2.0,1.0,3.0,4.0,6.0,5.0,0.0,997.0
0.0016698047309837262,0.3696441295363709,0.5200333536138576,0.10090444682983565,0.13055579903658082,0.46055761000071443,0.0011650180563671855,2.0,2.0,2.0,3.0,5.0,6.0,5.0,0.0,954.0
0.0020530604484944076,0.37190746378617634,0.5200333536138576,0.07320552697784548,0.13055579903658082,0.464011848630528,0.03218263878772007,2.0,3.0,2.0,3.0,5.0,6.0,5.0,0.0,1654.0
0.0018638566551521076,0.3696441295363709,0.5200333536138576,0.06846732515796777,0.13055579903658082,0.41449140264887413,0.03218263878772007,2.0,2.0,2.0,3.0,6.0,6.0,5.0,0.0,1574.0
0.001987030064739161,0.3696441295363709,0.5200333536138576,0.06846732515796777,0.13055579903658082,0.45087422680490696,0.03218263878772007,2.0,3.0,2.0,3.0,5.0,6.0,5.0,0.0,1331.0
0.0018638566551521076,0.3696441295363709,0.5265434055734793,0.06846732515796777,0.13055579903658082,0.41449140264887413,0.03218263878772007,2.0,3.0,2.0,3.0,5.0,5.0,17.0,0.0,1302.0
0.0018638566551521076,0.3696441295363709,0.5200333536138576,0.06846732515796777,0.13055579903658082,0.41449140264887413,0.03218263878772007,2.0,2.0,2.0,3.0,5.0,6.0,5.0,0.0,1209.0
0.0018638566551521076,0.3696441295363709,0.5200333536138576,0.06846732515796777,0.13817138623912803,0.41449140264887413,0.028816918885072873,2.0,2.0,2.0,3.0,5.0,8.0,25.0,0.0,1384.0
0.0018638566551521076,0.3696441295363709,0.5200333536138576,0.06846732515796777,0.13055579903658082,0.41449140264887413,0.03218263878772007,2.0,2.0,2.0,3.0,5.0,9.0,5.0,0.0,1302.0
0.0018638566551521076,0.3696441295363709,0.5190136342910595,0.06846732515796777,0.13055579903658082,0.41449140264887413,0.03218263878772007,2.0,3.0,2.0,3.0,5.0,5.0,5.0,0.0,1302.0
0.0018638566551521076,0.3696441295363709,0.5190136342910595,0.06846732515796777,0.13055579903658082,0.41449140264887413,0.028101012825399195,2.0,3.0,2.0,3.0,5.0,5.0,5.0,0.0,1453.0
0.0019060909134124603,0.3696441295363709,0.5190136342910595,0.06846732515796777,0.13055579903658082,0.41449140264887413,0.01916155669019106,2.0,3.0,2.0,3.0,5.0,5.0,34.0,0.0,1326.0
0.0021354832172307252,0.3401331417146214,0.5190136342910595,0.06846732515796777,0.13055579903658082,0.4116179735879761,0.03218263878772007,2.0,3.0,2.0,3.0,5.0,5.0,5.0,0.0,1404.0
0.0018638566551521076,0.3162782163025869,0.5190136342910595,0.06846732515796777,0.13055579903658082,0.41449140264887413,0.03218263878772007,2.0,3.0,2.0,3.0,6.0,5.0,5.0,0.0,1302.0
0.0019562983712828907,0.3696441295363709,0.5039705319406799,0.06846732515796777,0.10247322790420604,0.41449140264887413,0.03218263878772007,2.0,3.0,1.0,3.0,5.0,5.0,5.0,0.0,1488.0
0.0018638566551521076,0.3696441295363709,0.5190136342910595,0.07741854044306276,0.13055579903658082,0.43703884560689576,0.03218263878772007,2.0,2.0,2.0,3.0,5.0,5.0,1.0,0.0,1158.0
0.0018638566551521076,0.3696441295363709,0.5190136342910595,0.06846732515796777,0.13055579903658082,0.41449140264887413,0.03218263878772007,2.0,3.0,2.0,3.0,4.0,5.0,5.0,0.0,1198.0
0.0019678848922946085,0.3696441295363709,0.5190136342910595,0.06846732515796777,0.1389158435883277,0.39635107543613535,0.03218263878772007,2.0,3.0,2.0,3.0,4.0,5.0,8.0,0.0,1302.0
0.0018638566551521076,0.3827137582597937,0.5190136342910595,0.06846732515796777,0.13055579903658082,0.41449140264887413,0.03218263878772007,2.0,3.0,2.0,3.0,5.0,5.0,5.0,0.0,1104.0
0.0018638566551521076,0.3696441295363709,0.5190136342910595,0.06846732515796777,0.13055579903658082,0.41449140264887413,0.03218263878772007,2.0,3.0,2.0,3.0,5.0,6.0,21.0,0.0,1258.0
0.0018638566551521076,0.3551808641996666,0.5190136342910595,0.06147077923013253,0.13055579903658082,0.4366670470500372,0.03218263878772007,3.0,3.0,2.0,3.0,5.0,5.0,5.0,0.0,1383.0
0.0018638566551521076,0.3696441295363709,0.5190136342910595,0.06846732515796777,0.13656268382058268,0.41449140264887413,0.03218263878772007,2.0,3.0,2.0,3.0,6.0,5.0,5.0,0.0,1133.0
0.0018638566551521076,0.3696441295363709,0.5190136342910595,0.06846732515796777,0.13996881508386125,0.40288306630470727,0.05505849775181142,2.0,2.0,2.0,3.0,5.0,5.0,18.0,0.0,1346.0
0.0018638566551521076,0.3696441295363709,0.5190136342910595,0.07590088918818241,0.13055579903658082,0.41449140264887413,0.0403706704923468,2.0,3.0,2.0,3.0,5.0,5.0,1.0,0.0,1255.0
0.0018638566551521076,0.3696441295363709,0.5190136342910595,0.06846732515796777,0.13055579903658082,0.41449140264887413,0.06726162968903093,2.0,3.0,2.0,3.0,5.0,5.0,5.0,0.0,1350.0
0.0018638566551521076,0.3696441295363709,0.5101652613882581,0.06846732515796777,0.13055579903658082,0.41449140264887413,0.06298787558320046,2.0,2.0,2.0,3.0,5.0,5.0,5.0,0.0,1302.0
0.0018638566551521076,0.3696441295363709,0.5190136342910595,0.06846732515796777,0.13055579903658082,0.41449140264887413,0.03218263878772007,2.0,3.0,2.0,3.0,5.0,5.0,5.0,0.0,1317.0
0.0018638566551521076,0.3696441295363709,0.5190136342910595,0.06846732515796777,0.13055579903658082,0.4272462400044549,0.03218263878772007,2.0,3.0,2.0,3.0,5.0,7.0,5.0,0.0,1222.0
0.0018001691892171531,0.37318260056331715,0.5190136342910595,0.07428628342625188,0.13055579903658082,0.41449140264887413,0.03218263878772007,2.0,3.0,2.0,3.0,5.0,5.0,6.0,0.0,1291.0
0.001779575163276151,0.3696441295363709,0.5190136342910595,0.06846732515796777,0.13055579903658082,0.4226828916996202,0.017764402294321427,2.0,3.0,2.0,3.0,5.0,5.0,5.0,0.0,1302.0
0.0018638566551521076,0.3696441295363709,0.5190136342910595,0.06846732515796777,0.13055579903658082,0.41449140264887413,0.03218263878772007,2.0,3.0,2.0,3.0,5.0,5.0,5.0,0.0,1266.0
0.0018638566551521076,0.3695720103173869,0.5190136342910595,0.06846732515796777,0.13055579903658082,0.41449140264887413,0.03218263878772007,2.0,3.0,2.0,4.0,5.0,5.0,4.0,0.0,1341.0
0.0018638566551521076,0.3696441295363709,0.5190136342910595,0.06846732515796777,0.12980605077648225,0.41449140264887413,0.03218263878772007,3.0,3.0,2.0,5.0,5.0,6.0,2.0,0.0,1325.0
0.0018638566551521076,0.3696441295363709,0.5470096483160998,0.06846732515796777,0.13055579903658082,0.41449140264887413,0.03218263878772007,2.0,3.0,2.0,3.0,5.0,5.0,5.0,0.0,1302.0
0.0018638566551521076,0.3696441295363709,0.5190136342910595,0.06846732515796777,0.13055579903658082,0.41449140264887413,0.03218263878772007,2.0,3.0,2.0,3.0,5.0,5.0,14.0,1.0,1322.0
0.0019511408096945008,0.3696441295363709,0.5190136342910595,0.06846732515796777,0.13055579903658082,0.41449140264887413,0.03218263878772007,2.0,3.0,2.0,3.0,5.0,5.0,12.0,0.0,1251.0
0.0018638566551521076,0.3696441295363709,0.5190136342910595,0.05332083553916448,0.13055579903658082,0.41449140264887413,0.03218263878772007,3.0,3.0,2.0,5.0,5.0,5.0,1.0,0.0,1302.0
0.001991493240247046,0.3696441295363709,0.5190136342910595,0.06846732515796777,0.13055579903658082,0.41449140264887413,0.03218263878772007,2.0,3.0,2.0,3.0,6.0,5.0,5.0,0.0,1302.0
0.0018638566551521076,0.3696441295363709,0.5067269229966945,0.07267125429374885,0.13055579903658082,0.41449140264887413,0.03218263878772007,2.0,3.0,2.0,3.0,5.0,5.0,5.0,0.0,1245.0
0.0018639701310465056,0.3696441295363709,0.5190136342910595,0.06846732515796777,0.12076674472212472,0.41449140264887413,0.03218263878772007,2.0,3.0,2.0,3.0,5.0,5.0,16.0,0.0,1289.0
0.0018638566551521076,0.3591860122179357,0.5190136342910595,0.06846732515796777,0.13055579903658082,0.41449140264887413,0.03218263878772007,2.0,2.0,0.0,3.0,4.0,5.0,5.0,1.0,1302.0
0.0018638566551521076,0.3696441295363709,0.5190136342910595,0.07746631391762246,0.13055579903658082,0.41850017046485327,0.03218263878772007,2.0,3.0,0.0,3.0,4.0,5.0,1.0,0.0,1302.0
0.0018638566551521076,0.3696441295363709,0.5152906802364581,0.06846732515796777,0.13055579903658082,0.41449140264887413,0.03218263878772007,2.0,0.0,2.0,3.0,5.0,5.0,5.0,0.0,1272.0
0.0018638566551521076,0.3696441295363709,0.5190136342910595,0.06846732515796777,0.13055579903658082,0.41449140264887413,0.03218263878772007,2.0,3.0,2.0,3.0,5.0,7.0,5.0,0.0,1285.0
0.0018638566551521076,0.3696441295363709,0.5190136342910595,0.06846732515796777,0.13055579903658082,0.41449140264887413,0.03218263878772007,2.0,3.0,2.0,3.0,4.0,5.0,5.0,0.0,1297.0
0.0018638566551521076,0.3696441295363709,0.5190136342910595,0.06846732515796777,0.13055579903658082,0.40596953837206384,0.03218263878772007,2.0,3.0,2.0,3.0,4.0,6.0,5.0,0.0,1302.0
0.0018638566551521076,0.3696441295363709,0.5190136342910595,0.06846732515796777,0.13055579903658082,0.41449140264887413,0.03218263878772007,2.0,3.0,2.0,3.0,5.0,5.0,8.0,0.0,1310.0
0.0018638566551521076,0.3696441295363709,0.5190136342910595,0.06846732515796777,0.13055579903658082,0.41449140264887413,0.03218263878772007,4.0,3.0,2.0,5.0,5.0,5.0,9.0,0.0,1321.0
0.0018638566551521076,0.3696441295363709,0.5190136342910595,0.06846732515796777,0.13055579903658082,0.41449140264887413,0.03218263878772007,2.0,2.0,2.0,3.0,5.0,5.0,5.0,0.0,1327.0
0.0018903977064136162,0.3696441295363709,0.5143592926899774,0.05962415627296015,0.13055579903658082,0.4015444788198559,0.03218263878772007,2.0,3.0,1.0,3.0,5.0,5.0,5.0,0.0,1301.0
0.0018638566551521076,0.3696441295363709,0.5190136342910595,0.06846732515796777,0.13055579903658082,0.41449140264887413,0.03218263878772007,2.0,3.0,2.0,5.0,5.0,5.0,6.0,0.0,1260.0
0.0018638566551521076,0.3696441295363709,0.5190136342910595,0.06846732515796777,0.13055579903658082,0.41449140264887413,0.03218263878772007,2.0,3.0,2.0,4.0,5.0,5.0,5.0,0.0,1336.0
