1,2,3,4,5,6,7,8,9,10
0.20000000298023224,0.20000000298023224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.20000000298023224,0.20000000298023224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.20000000298023224,0.20000000298023224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.20000000298023224,0.20000000298023224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4235999882221222,0.3375999927520752,0.49160000681877136,0.46939998865127563,0.3441999852657318,0.3440000116825104,0.4343999922275543,0.27399998903274536,0.34299999475479126,0.3871999979019165
0.20000000298023224,0.20000000298023224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.20000000298023224,0.20000000298023224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.20000000298023224,0.20000000298023224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2849999964237213,0.3294000029563904,0.4138000011444092,0.27379998564720154,0.20000000298023224,0.23119999468326569,0.45719999074935913,0.20000000298023224,0.4374000132083893,0.33079999685287476
0.20000000298023224,0.20000000298023224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5845999717712402,0.20000000298023224,0.43880000710487366,0.6340000033378601,0.20000000298023224,0.5468000173568726,0.4456000030040741,0.4390000104904175,0.26440000534057617,0.39579999446868896
0.3944000005722046,0.20000000298023224,0.3862000107765198,0.40119999647140503,0.20000000298023224,0.4189999997615814,0.4214000105857849,0.31439998745918274,0.23739999532699585,0.4607999920845032
0.20000000298023224,0.20000000298023224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3617999851703644,0.26159998774528503,0.5730000138282776,0.5085999965667725,0.48179998993873596,0.40119999647140503,0.527400016784668,0.4636000096797943,0.5479999780654907,0.5189999938011169
0.20000000298023224,0.20000000298023224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.296999990940094,0.29760000109672546,0.3043999969959259,0.4189999997615814,0.3481999933719635,0.3617999851703644,0.24699999392032623,0.4607999920845032,0.36800000071525574,0.5067999958992004
0.3513999879360199,0.40639999508857727,0.22220000624656677,0.24779999256134033,0.43639999628067017,0.259799987077713,0.19939999282360077,0.4269999861717224,0.35179999470710754,0.22660000622272491
0.20000000298023224,0.20000000298023224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.20000000298023224,0.20000000298023224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.29980000853538513,0.25220000743865967,0.39399999380111694,0.44679999351501465,0.2003999948501587,0.20000000298023224,0.46639999747276306,0.3659999966621399,0.3578000068664551,0.1891999989748001
0.20000000298023224,0.20000000298023224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3208000063896179,0.2964000105857849,0.412200003862381,0.2264000028371811,0.30320000648498535,0.4657999873161316,0.1451999992132187,0.259799987077713,0.2825999855995178,0.2696000039577484
0.5956000089645386,0.5242000222206116,0.4253999888896942,0.43380001187324524,0.3479999899864197,0.3174000084400177,0.36640000343322754,0.4887999892234802,0.40139999985694885,0.32739999890327454
0.20000000298023224,0.20000000298023224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.20000000298023224,0.20000000298023224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.42899999022483826,0.2712000012397766,0.4860000014305115,0.365200012922287,0.3447999954223633,0.33160001039505005,0.2547999918460846,0.21459999680519104,0.3797999918460846,0.34860000014305115
0.4537999927997589,0.4131999909877777,0.27720001339912415,0.3723999857902527,0.3407999873161316,0.4593999981880188,0.567799985408783,0.17419999837875366,0.3905999958515167,0.3012000024318695
0.33399999141693115,0.20000000298023224,0.20360000431537628,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.5109999775886536,0.13179999589920044,0.20000000298023224,0.04019999876618385
0.20000000298023224,0.20000000298023224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.20000000298023224,0.20000000298023224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.25099998712539673,0.17239999771118164,0.2508000135421753,0.35199999809265137,0.22360000014305115,0.4390000104904175,0.20000000298023224,0.3797999918460846,0.2782000005245209,0.5424000024795532
0.20000000298023224,0.35100001096725464,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.20000000298023224
0.3684000074863434,0.43880000710487366,0.44859999418258667,0.38359999656677246,0.4075999855995178,0.4731999933719635,0.4875999987125397,0.3418000042438507,0.25119999051094055,0.5091999769210815
0.2287999987602234,0.33320000767707825,0.37599998712539673,0.3515999913215637,0.39820000529289246,0.4805999994277954,0.4934000074863434,0.1987999975681305,0.4666000008583069,0.2639999985694885
0.38659998774528503,0.28700000047683716,0.4138000011444092,0.2773999869823456,0.25540000200271606,0.3702000081539154,0.3353999853134155,0.3253999948501587,0.38119998574256897,0.35100001096725464
0.3610000014305115,0.45100000500679016,0.35280001163482666,0.34119999408721924,0.557200014591217,0.4659999907016754,0.3937999904155731,0.4147999882698059,0.3783999979496002,0.4129999876022339
0.30320000648498535,0.20000000298023224,0.3352000117301941,0.36500000953674316,0.4163999855518341,0.3741999864578247,0.3424000144004822,0.25220000743865967,0.274399995803833,0.20679999887943268
0.20000000298023224,0.20000000298023224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
